DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRSDepTime,DepartureDelay,DepDelay15,TaxiInTime,ArrivalDelay,CRSDuration,ActualDuration,ActualAirTime,DISTANCE,DepDelayOver15,ArrDelayOver15,DiffActualCRSDiration
10,5,1/10/14,OO,SFO,"San Francisco, CA",SEA,"Seattle, WA",905,-2,0,6,-4,130,128,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-2
10,5,1/10/14,OO,SFO,"San Francisco, CA",SEA,"Seattle, WA",1403,41,1,7,29,131,119,98,679,Departure Delay more than 15 min,Arrival Delay more than 15 min,-12
10,5,1/10/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",805,-2,0,10,2,132,136,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,4
10,5,1/10/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",2234,16,1,6,29,123,136,94,679,Departure Delay more than 15 min,Arrival Delay more than 15 min,13
10,5,1/10/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1053,110,1,6,98,131,119,98,679,Departure Delay more than 15 min,Arrival Delay more than 15 min,-12
10,5,1/10/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-1,0,4,6,120,127,105,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,7
10,5,1/10/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",1205,-2,0,7,-1,120,121,103,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
10,5,1/10/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",1615,-10,0,6,-15,125,120,103,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-5
10,5,1/10/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",2005,-6,0,3,-8,120,118,105,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-2
10,5,1/10/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1934,-3,0,10,-6,129,126,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-3
10,5,1/10/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",620,-6,0,10,-5,131,132,106,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
10,5,1/10/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1803,-5,0,6,-14,127,118,98,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-9
10,5,1/10/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1605,7,0,16,11,120,124,100,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,4
10,5,1/10/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1405,23,1,5,17,115,109,98,672,Departure Delay more than 15 min,Arrival Delay more than 15 min,-6
10,5,1/10/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",855,8,0,7,7,120,119,105,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,-1
10,5,1/10/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1145,0,0,4,-6,120,114,103,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,-6
10,5,1/10/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1920,28,1,6,20,120,112,99,672,Departure Delay more than 15 min,Arrival Delay more than 15 min,-8
10,5,1/10/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",1950,63,1,5,48,130,115,101,697,Departure Delay more than 15 min,Arrival Delay more than 15 min,-15
10,5,1/10/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",710,-1,0,5,4,125,130,115,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,5
11,6,1/11/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1720,-2,0,4,-5,120,117,104,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-3
11,6,1/11/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",2100,-11,0,4,-3,114,122,103,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,8
11,6,1/11/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1010,-7,0,7,-15,120,112,97,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-8
11,6,1/11/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1250,10,0,7,11,120,121,95,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
11,6,1/11/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1955,-23,0,7,-2,120,141,114,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,21
11,6,1/11/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1730,-4,0,4,-11,122,115,100,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-7
11,6,1/11/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",915,-7,0,5,-12,125,120,99,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-5
11,6,1/11/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",630,-11,0,7,-17,120,114,96,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-6
11,6,1/11/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1510,-13,0,4,-9,120,124,107,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,4
11,6,1/11/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-10,0,11,-14,121,117,91,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-4
11,6,1/11/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",620,-4,0,6,-13,119,110,97,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,-9
11,6,1/11/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1845,-3,0,9,-7,117,113,98,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,-4
11,6,1/11/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1250,9,0,6,3,118,112,93,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,-6
11,6,1/11/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",955,-11,0,7,-9,115,117,96,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,2
11,6,1/11/14,OO,SFO,"San Francisco, CA",SEA,"Seattle, WA",1650,-7,0,7,-15,127,119,99,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-8
11,6,1/11/14,OO,SFO,"San Francisco, CA",SEA,"Seattle, WA",2234,-4,0,5,10,122,136,110,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,14
11,6,1/11/14,OO,SFO,"San Francisco, CA",SEA,"Seattle, WA",1403,25,1,6,15,131,121,97,679,Departure Delay more than 15 min,Arrival Delay 15 min or less,-10
11,6,1/11/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",620,-3,0,8,-22,131,112,91,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-19
11,6,1/11/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",830,-9,0,4,-32,134,111,90,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-23
11,6,1/11/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1053,-3,0,8,-16,131,118,93,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-13
11,6,1/11/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",1045,-2,0,5,-9,120,113,95,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-7
11,6,1/11/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",2005,-4,0,9,-2,120,122,101,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,2
11,6,1/11/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",1315,5,0,4,-7,125,113,101,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-12
11,6,1/11/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1745,15,1,5,6,120,111,100,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,-9
11,6,1/11/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1345,20,1,5,15,115,110,97,672,Departure Delay more than 15 min,Arrival Delay 15 min or less,-5
11,6,1/11/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",905,-1,0,5,-13,120,108,93,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,-12
12,7,1/12/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1720,-10,0,8,4,120,134,110,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,14
12,7,1/12/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",2100,-4,0,8,2,118,124,102,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,6
12,7,1/12/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1010,-5,0,5,16,120,141,120,697,Departure Delay 15 min or less,Arrival Delay more than 15 min,21
12,7,1/12/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1015,-7,0,8,1,125,133,114,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,8
12,7,1/12/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1950,-10,0,7,9,120,139,113,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,19
12,7,1/12/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1730,-12,0,10,5,118,135,108,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,17
12,7,1/12/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1440,5,0,6,13,120,128,109,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,8
12,7,1/12/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",915,-2,0,6,11,125,138,112,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,13
12,7,1/12/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",630,-14,0,7,1,120,135,112,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,15
12,7,1/12/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1510,-15,0,4,-9,124,130,115,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,6
12,7,1/12/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-11,0,7,-9,125,127,107,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,2
12,7,1/12/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",620,-9,0,5,-5,117,121,107,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,4
12,7,1/12/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1845,-12,0,6,-2,115,125,108,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,10
12,7,1/12/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1250,-10,0,6,-13,120,117,104,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,-3
12,7,1/12/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",955,-13,0,6,-3,115,125,109,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,10
12,7,1/12/14,OO,SFO,"San Francisco, CA",SEA,"Seattle, WA",905,-3,0,5,-1,130,132,113,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,2
12,7,1/12/14,OO,SFO,"San Francisco, CA",SEA,"Seattle, WA",1404,"","","","",135,"","",679,"","",""
12,7,1/12/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1053,15,1,9,23,131,139,107,679,Departure Delay 15 min or less,Arrival Delay more than 15 min,8
12,7,1/12/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",2234,24,1,4,28,121,125,98,679,Departure Delay more than 15 min,Arrival Delay more than 15 min,4
12,7,1/12/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1934,-1,0,8,1,129,131,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,2
12,7,1/12/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1803,15,1,7,16,127,128,104,679,Departure Delay 15 min or less,Arrival Delay more than 15 min,1
12,7,1/12/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",1950,191,1,4,180,140,129,115,697,Departure Delay more than 15 min,Arrival Delay more than 15 min,-11
12,7,1/12/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",935,-5,0,5,2,125,132,116,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,7
12,7,1/12/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1405,10,0,4,13,115,118,108,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,3
12,7,1/12/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1145,43,1,5,42,120,119,107,672,Departure Delay more than 15 min,Arrival Delay more than 15 min,-1
12,7,1/12/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1605,33,1,4,31,120,118,107,672,Departure Delay more than 15 min,Arrival Delay more than 15 min,-2
12,7,1/12/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1920,59,1,5,48,130,119,106,672,Departure Delay more than 15 min,Arrival Delay more than 15 min,-11
12,7,1/12/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",1205,-4,0,5,0,120,124,110,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,4
12,7,1/12/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",1615,-6,0,7,-3,125,128,110,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,3
12,7,1/12/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",2005,-3,0,7,-1,120,122,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,2
13,1,1/13/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1720,0,0,6,5,120,125,109,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,5
13,1,1/13/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",2100,-10,0,4,-11,118,117,100,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-1
13,1,1/13/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1010,-1,0,6,-5,120,116,103,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-4
13,1,1/13/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1255,-9,0,5,-12,123,120,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-3
13,1,1/13/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1015,-4,0,9,0,125,129,105,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,4
13,1,1/13/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1950,-9,0,3,0,120,129,105,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,9
13,1,1/13/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1730,-12,0,6,-10,118,120,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,2
13,1,1/13/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1440,-11,0,2,0,120,131,109,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,11
13,1,1/13/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",915,-10,0,5,-1,125,134,107,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,9
13,1,1/13/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",630,-9,0,8,2,120,131,109,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,11
13,1,1/13/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1510,-13,0,4,-16,124,121,110,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-3
13,1,1/13/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-7,0,5,-5,125,127,107,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,2
13,1,1/13/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1845,-5,0,7,-4,125,126,109,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
13,1,1/13/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",620,-10,0,21,6,117,133,99,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,16
13,1,1/13/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1845,-4,0,7,3,115,122,106,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,7
13,1,1/13/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1250,-9,0,6,-14,120,115,102,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,-5
13,1,1/13/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",955,-10,0,5,-5,115,120,104,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,5
13,1,1/13/14,OO,SFO,"San Francisco, CA",SEA,"Seattle, WA",1650,10,0,6,4,131,125,106,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-6
13,1,1/13/14,OO,SFO,"San Francisco, CA",SEA,"Seattle, WA",905,"","","","",130,"","",679,"","",""
13,1,1/13/14,OO,SFO,"San Francisco, CA",SEA,"Seattle, WA",1403,15,1,5,17,131,133,105,679,Departure Delay 15 min or less,Arrival Delay more than 15 min,2
13,1,1/13/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",806,-2,0,6,-8,134,128,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-6
13,1,1/13/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1053,-1,0,7,-1,131,131,102,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,0
13,1,1/13/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",2234,-5,0,6,2,123,130,99,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,7
13,1,1/13/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1803,129,1,8,124,127,122,100,679,Departure Delay more than 15 min,Arrival Delay more than 15 min,-5
13,1,1/13/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1934,-5,0,10,-6,129,128,100,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-1
13,1,1/13/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",620,-2,0,9,-2,131,131,107,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,0
13,1,1/13/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",1950,-2,0,6,-20,140,122,108,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-18
13,1,1/13/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",710,-3,0,5,-3,125,125,112,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,0
13,1,1/13/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1610,5,0,4,3,120,118,107,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,-2
13,1,1/13/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1405,3,0,4,0,115,112,103,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,-3
13,1,1/13/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",855,2,0,6,2,120,120,102,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,0
13,1,1/13/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1145,5,0,7,1,120,116,103,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,-4
13,1,1/13/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1920,0,0,4,-13,130,117,103,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,-13
13,1,1/13/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-4,0,8,-1,120,123,105,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,3
13,1,1/13/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",1205,-7,0,6,3,120,130,113,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,10
13,1,1/13/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",1615,-7,0,7,-12,125,120,105,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-5
13,1,1/13/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",2005,10,0,9,15,120,125,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,5
14,2,1/14/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",2100,-11,0,5,-16,118,113,98,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-5
14,2,1/14/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1010,-12,0,7,-11,120,121,105,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
14,2,1/14/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1255,-5,0,4,-10,123,118,99,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-5
14,2,1/14/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1950,-12,0,7,-10,120,122,99,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,2
14,2,1/14/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1730,-7,0,7,1,118,126,98,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,8
14,2,1/14/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1440,-10,0,5,-10,120,120,102,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,0
14,2,1/14/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",915,-10,0,6,-4,125,131,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,6
14,2,1/14/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",630,-10,0,6,-8,120,122,104,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,2
14,2,1/14/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1720,-7,0,10,-6,120,121,104,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
14,2,1/14/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-12,0,6,-9,125,128,103,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,3
14,2,1/14/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1845,-7,0,5,-10,125,122,109,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-3
14,2,1/14/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",620,-8,0,5,-2,117,123,105,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,6
14,2,1/14/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1845,-8,0,7,-11,115,112,97,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,-3
14,2,1/14/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1250,-12,0,4,-16,120,116,103,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,-4
14,2,1/14/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",955,-9,0,6,-8,115,116,100,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
14,2,1/14/14,OO,SFO,"San Francisco, CA",SEA,"Seattle, WA",1650,-4,0,6,-8,131,127,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-4
14,2,1/14/14,OO,SFO,"San Francisco, CA",SEA,"Seattle, WA",905,-5,0,15,1,130,136,102,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,6
14,2,1/14/14,OO,SFO,"San Francisco, CA",SEA,"Seattle, WA",1407,2,0,6,-4,131,125,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-6
14,2,1/14/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1803,-8,0,6,-15,127,120,100,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-7
14,2,1/14/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1050,-4,0,8,-10,129,123,100,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-6
14,2,1/14/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1934,-3,0,6,-20,129,112,97,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-17
14,2,1/14/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",620,-2,0,5,-3,131,130,102,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-1
14,2,1/14/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",806,-5,0,7,-18,134,121,101,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-13
14,2,1/14/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",1950,8,0,5,-9,140,123,110,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-17
14,2,1/14/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",710,-2,0,4,-4,125,123,110,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-2
14,2,1/14/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1610,-1,0,3,-15,120,106,97,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,-14
14,2,1/14/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1405,-5,0,3,-10,115,110,100,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,-5
14,2,1/14/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",855,-1,0,5,-7,120,114,100,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,-6
14,2,1/14/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1145,2,0,5,-4,120,114,102,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,-6
14,2,1/14/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1920,15,1,4,-1,130,114,104,672,Departure Delay 15 min or less,Arrival Delay 15 min or less,-16
14,2,1/14/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-5,0,5,-6,120,119,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-1
14,2,1/14/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",1205,-3,0,7,-2,120,121,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
14,2,1/14/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",1615,-7,0,7,-11,125,121,102,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-4
14,2,1/14/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",2005,-5,0,11,-4,120,121,101,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
15,3,1/15/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",2100,-13,0,7,-17,118,114,93,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-4
15,3,1/15/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1010,-6,0,4,-3,120,123,106,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,3
15,3,1/15/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1255,-9,0,3,-11,123,121,97,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-2
